condition,task_id,task_name,category,input_type,output_type,parse_transition,score_transition,path_transition,fp16_parse,candidate_parse,fp16_score,candidate_score,score_delta,fp16_path_score,candidate_path_score,path_delta,fp16_stop_reason,candidate_stop_reason,fp16_generated_tokens,candidate_generated_tokens,automatic_failure_type,automatic_failure_detail,payload_preview,manual_failure_type,manual_notes
KIVI-2,021842,CSV to YAML,T-conversion,CSV,YAML,fp16_only,regressed,regressed,1,0,0.6,0.0,-0.6,0.5,0.0,-0.5,end_code,eos,319,569,missing_end_marker,missing_end_marker,"\\ngalaxy: \\n  name: Andromeda \\n  type: Spiral \\n  distance: \\n    value: 2.537 \\n    unit: Mly \\n  discovery: \\n    year: 964 \\n    telescope: Hooker Telescope \\n  stars: \\n  - name: Alpheratz \\n    magnitude: 2.06 \\n    spectral_type: G2V \\n  - name: Mirach \\n    magnitude: 2.07 \\n    spectral_type: M3III \\n  count: 1e12 \\n  notable_stars: \\n  - name: ""Alpheratz"" \\n    magnitude: 2.06 \\n    spectral_type: G2V \\n  - name: Mirach \\n    magnitude: 2.07 \\n    spectral_type: M3III \\n  black_holes: ",,
KIVI-2,021843,CSV to YAML,T-conversion,CSV,YAML,fp16_only,regressed,unchanged,1,0,0.2,0.0,-0.2,0.0,0.0,0.0,end_code,end_code,231,332,indentation_or_mapping_syntax,"mapping values are not allowed here   in ""<unicode string>"", line 2, column 7:     planet: &planet_1\           ^",\\nplanet: &planet_1\\n  name: Xylox\\n  galaxy: Andromeda\\n  discovery: &discovery_1\\n    year: 3054\\n    method: Gravitational Lensing\\n    team: &team_1\\n      - name: Dr. Zeff\\n        role: Lead Astronomer\\n    team: &team_2\\n      - name: Prof. Quill\\n        role: Astrobiologist\\n  moons: &moons\\n    - &moon_1\\n      name: Lunara\\n      diameter_km: 1450\\n    - &moon_2\\n      name: Phobos\\n      diameter_km: 900\\n  atmosphere: &atmosphere\\n    composition: &composition_1\\n      name: Nitroge,,
KIVI-2,101801,TOML to YAML,T-conversion,TOML,YAML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,end_code,297,318,missing_begin_marker,missing_begin_marker,"<|BEGIN_CODE\\ngalaxy:\n  name: ""Andromeda""\n  type: ""Spiral""\n  distance_mly: 2.537\n  constellation: ""Andromeda""\n  has_supermassive_blackhole: true\n  notable_features:\n    - ""Double nucleus""\n    - ""Star-forming regions""\n    - ""Dust lanes""\n  discovery:\n    year: 964\n    discovered_by:\n      name: ""Abd al-Rahman al-Sufi""\n      title: ""Al-Sufi, Abd al-Rahman""\n    instruments:\n      - ""Naked eye""\n      - ""Optical telescope""\n  satellites:\n    - name: ""M32""\n      type: ""Dwarf elliptical""\n      distance_k",,
KIVI-2,101804,TOML to YAML,T-conversion,TOML,YAML,fp16_only,regressed,regressed,1,0,0.4,0.0,-0.4,0.25,0.0,-0.25,end_code,eos,213,245,missing_begin_marker,"missing_begin_marker, missing_end_marker","<|BEGIN_CODE\nplanet:\n name: ""Zyphora""\n galaxy: ""Andromeda""\n moons:\n  - Lunara\n  - Phobos\n  - Demos\n discovery:\n   year: 3125\n   astronomers:\n    - Dr. Elan Turov\n    - Prof. Mira Chen\n habitats:\n  - species: ""Glith""\n    population: 120000\n    biomes:\n    - ""crimson forest""\n    - ""crystal plains""\n  - species: ""Vortan""\n    population: 45000\n    biomes:\n    - ""acidic marsh""\n    - ""obsidian hills""\n resources:\n  minerals: 670000\n  water: 140000\n  energy: ""solar, geothermal""\n weather:\n   average_temp:",,
KIVI-2,101815,TOML to YAML,T-conversion,TOML,YAML,fp16_only,regressed,regressed,1,0,0.49,0.0,-0.49,0.35714285714285715,0.0,-0.35714285714285715,end_code,eos,223,250,missing_begin_marker,"missing_begin_marker, missing_end_marker","<|BEGIN_YAML\n---\nspace_station:\n  name: Aurora Outpost\n  location:\n    planet: Europa\n    orbit: Polar\n  status: active\n  modules:\n    - id: LAB-1\n      purpose: Biological Research\n      crew_capacity: 4\n      experiments:\n        - Hydroponics\n        - Microbial Growth\n    - id: ENG-2\n      purpose: Engineering\n      crew_capacity: 2\n      experiments:\n        - Material Stress\n        - Vacuum Tolerance\n  supply_schedule:\n    frequency_days: 60\n    last_delivery: ""2044-11-15""\n  crew_members:",,
KIVI-2,101818,TOML to YAML,T-conversion,TOML,YAML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,eos,221,210,missing_begin_marker,"missing_begin_marker, missing_end_marker","<|BEGIN_CODE\nplanet:\n name: ""Zyphora""\n discovery_year: 2347\n moons:\n - Lunara\n - Ecliptix\n - Thalos\n atmosphere:\n  composition:\n  - argon\n  - xenon\n  - neon\n  pressure: 0.7\n missions:\n  - name: ""Voyager Omega""\n    year: 2350\n    success: true\n    crew:\n    - name: ""Dr. Nira Voss""\n      role: ""Commander""\n    - name: ""Eli Morn""\n      role: ""Engineer""\n  - name: ""Stellar Quest""\n    year: 2355\n    success: false\n    crew:\n    - name: ""Ravi Kint""\n      role: ""Pilot""\n<|END_CODE>",,
KIVI-2,101824,TOML to YAML,T-conversion,TOML,YAML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,end_code,212,174,other_parser_error,"expected a single document in the stream   in ""<unicode string>"", line 1, column 1:     \     ^ but found another document   in ""<unicode string>"", line 2, column 1:     ---     ^",\\n---\nspaceship:\n name: Nebula Voyager\n model: XJ-9000\n status: operational\n launch_date: 2087-03-15\n crew:\n captain: Ari Vega\n pilot: Juno Lee\n engineers:\n - name: Rex Dalton\n specialty: Warp Core\n - name: Mira Chen\n specialty: Life Support\n cargo:\n - type: Plasma Cells\n quantity: 120\n - type: Alien Artifacts\n quantity: 5\n missions:\n - destination: Proxima Centauri b\n status: completed\n - destination: Gliese 581g\n status: in progress,,
KIVI-2,101827,TOML to YAML,T-conversion,TOML,YAML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,end_code,233,212,other_parser_error,"expected a single document in the stream   in ""<unicode string>"", line 1, column 1:     \     ^ but found another document   in ""<unicode string>"", line 2, column 1:     ---     ^",\\n---\nspaceship:\n name:\n   Nebula Voyager\n crew:\n  - name: Juno Starling\n    role: captain\n  - name: Milo Quark\n    role: first_officer\n  engineers:\n  - name: Ari Vega\n    specialty: Warp Core\n  - name: Rin Kestrel\n    specialty: Life Support\n missions:\n  - destination: Proxima Centauri\n    year: 2124\n    success: true\n  - destination: TRAPPIST-1e\n    year: 2126\n    success: false\n specs:\n  length_meters: 120.5\n  mass_tons: 3200\n  propulsion:\n   type: Fusion Drive\n   thrust_kn: 9500\n---,,
KIVI-2,101828,TOML to YAML,T-conversion,TOML,YAML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,eos,282,199,missing_begin_marker,"missing_begin_marker, missing_end_marker","<|BEGIN_CODE\\ngalaxy:\n name: Andromeda\n type: Spiral\n distance_mly: 2530000\n planets:\n - name: Xerion\n radius_km: 14250\n has_life: true\n moons:\n - name: Selene\n diameter_km: 3500\n - name: Nyx\n diameter_km: 2100\n - name: Virelia\n radius_km: 9800\n has_life: false\n moons:\n - name: Umbra\n diameter_km: 1200\n notable_events:\n - event: ""Supernova SN1885A""\n year: 1885\n - event: ""First Exoplanet Discovery""\n year: 2278\n|END_CODE>",,
KIVI-2,101833,TOML to YAML,T-conversion,TOML,YAML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,end_code,257,279,missing_begin_marker,missing_begin_marker,"<|BEGIN_CODE\ngalactic_expedition:\n  mission_name: ""Nebula Venture""\n  launch_date: ""2423-07-16T09:30:00Z""\n  success_probability: 0.87\n  is_first_contact: true\n  crew:\n  - name: ""Dr. Zarnax""\n    species: ""Xyloidian""\n    role: ""Chief Scientist""\n  - name: ""Commander Yui""\n    species: ""Human""\n    role: ""Captain""\n  destination:\n    planet: ""Auroria-5""\n    galaxy: ""Andromeda""\n    coordinates:\n      x: 14023.7\n      y: -883.2\n      z: 420.0\n  cargo_manifest:\n  - item: ""Quantum Seedlings""\n    quantity: 1",,
KIVI-2,101837,TOML to YAML,T-conversion,TOML,YAML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,end_code,267,301,other_parser_error,"expected a single document in the stream   in ""<unicode string>"", line 1, column 1:     \     ^ but found another document   in ""<unicode string>"", line 2, column 1:     ---     ^",\\n---\nspaceship:\n name: Celestial Wanderer\n model: XG-9000\n in_service: true\n crew:\n - name: Lira Sol\n role: captain\n - name: Mira Tann\n role: Chief Engineer\n   rank: Chief Engineer\n - name: Jax Vorn\n role: pilot\n - name: Mira Tann\n role: engineers\n   rank: Junior Engineer\n   name: Oren Pike\n engineers:\n - name: Mira Tann\n rank: Chief Engineer\n - name: Oren Pike\n rank: Junior Engineer\n cargo:\n - type: Quantum Batteries\n weight_kg: 1200\n - type: Alien Artifacts\n weight_kg: 500\n specs:\n  length_m:,,
KIVI-2,101842,TOML to YAML,T-conversion,TOML,YAML,fp16_only,regressed,regressed,1,0,0.62,0.0,-0.62,0.5294117647058824,0.0,-0.5294117647058824,end_code,end_code,273,359,literal_escaped_layout_outside_string,"while parsing a block mapping   in ""<unicode string>"", line 1, column 1:     \n\n---\n\nspace_station:\n  nam ...      ^ expected <block end>, but found '<scalar>'   in ""<unicode string>"", line 1, column 52:      ... ation:\n  name: ""Aurora Gateway""\n\n  location:\n    orbit: ""LEO ...                                           ^","\n\n---\n\nspace_station:\n  name: ""Aurora Gateway""\n\n  location:\n    orbit: ""LEO""\n    planet: ""Earth""\n\n  modules:\n  - id: ""M1""\n    purpose: ""Habitation""\n    crew: 6\n    status: ""active""\n   :\n    - id: ""M2""\n      purpose: ""Research""\n      crew: 4\n      status: ""active""\n    - id: ""M3""\n      purpose: ""Docking""\n      crew: 1\n      status: ""maintenance""\n\n  power_system:\n    type: ""solar""\n    output_kw: 120\n    backup: true\n\n  supplies:\n    oxygen:\n      level_percent: 87\n",,
KIVI-2,101844,TOML to YAML,T-conversion,TOML,YAML,fp16_only,regressed,regressed,1,0,0.34,0.0,-0.34,0.17647058823529413,0.0,-0.17647058823529413,end_code,end_code,188,231,literal_escaped_layout_outside_string,"while parsing a block mapping   in ""<unicode string>"", line 1, column 1:     \n\n--- \nspaceport:\n  name: ""C ...      ^ expected <block end>, but found '<scalar>'   in ""<unicode string>"", line 1, column 56:      ...  name: ""Celestial Gateway Alpha""\n  location:\n    planet: ""Mars ...                                           ^","\n\n--- \nspaceport:\n  name: ""Celestial Gateway Alpha""\n  location:\n    planet: ""Mars""\n    region: ""Valles Marineris""\n    coordinates:\n      latitude: -14.235\n      longitude: 75.123\n  launch_pads:\n  - id: ""A1""\n    status: ""active""\n    vehicles:\ [ ""Falcon X"", ""Red Dragon"" ]\n  - id: ""B2""\n    status: ""maintenance""\n    vehicles:\ [ ""Starhopper"", ""Orion"" ]\n  crew:\n    count: 42\n    roles:\ [ ""Commander"", ""Engineer"", ""Medical Officer"", ""Pilot"" ]\n  facilities:\n    mission_control: t",,
KIVI-2,101847,TOML to YAML,T-conversion,TOML,YAML,fp16_only,regressed,regressed,1,0,0.4,0.0,-0.4,0.25,0.0,-0.25,end_code,end_code,191,191,missing_begin_marker,missing_begin_marker,"<code>\\nplanet:\n name: ""Zyphora-7""\n type: ""Gas Giant""\n\n discovery:\n year: 2347\n method: ""Gravitational Microlensing""\n team:\n - Dr. Lira Voss\n - Prof. Kenji Ito\n - A.I. Explorer Delta\n\n orbit:\n semi_major_axis_au: 5.6\n eccentricity: 0.09\n period_days: 512.3\n\n moons:\n - Elyra\n - Corthis\n - Myra-2\n\n atmosphere:\n composition:\n - Hydrogen\n - Helium\n - Methane\n pressure_atm: 23.8\n temperature_c: -175\n</code>",,
